,work_year,Continent,Country,Longitude,Latitude,company_location,company_size,employee_residence,job_title,employment_type,experience_level,salary_currency,salary_in_usd,salary_in_usd_pro_month,salary_in_usd_pro_week,salary_in_usd_pro_day,remote_ratio
15157,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Scientist,CT,SE,USD,191027,15918.916666666666,3673.596153846154,523.3616438356164,0
15158,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Scientist,CT,SE,USD,120869,10072.416666666666,2324.403846153846,331.14794520547946,0
15159,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,SE,USD,212000,17666.666666666668,4076.923076923077,580.8219178082192,0
15160,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,SE,USD,93300,7775.0,1794.2307692307693,255.6164383561644,0
15161,2024,North America,Canada,-106.3468,56.1304,CA,M,CA,Data Scientist,FT,SE,USD,140000,11666.666666666666,2692.3076923076924,383.56164383561645,0
15162,2024,North America,Canada,-106.3468,56.1304,CA,M,CA,Data Scientist,FT,SE,USD,110000,9166.666666666666,2115.3846153846152,301.36986301369865,0
15163,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,SE,USD,270250,22520.833333333332,5197.115384615385,740.4109589041096,0
15164,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,SE,USD,144000,12000.0,2769.230769230769,394.52054794520546,0
15165,2024,Europe,Italy,12.5674,41.8719,IT,L,IT,AI Engineer,FT,EN,EUR,44444,3703.6666666666665,854.6923076923077,121.76438356164384,50
15166,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Analyst,FT,MI,USD,138000,11500.0,2653.846153846154,378.0821917808219,0
15167,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Analyst,FT,MI,USD,86000,7166.666666666667,1653.8461538461538,235.6164383561644,0
15168,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Scientist,FT,MI,USD,106000,8833.333333333334,2038.4615384615386,290.4109589041096,0
15169,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Scientist,FT,MI,USD,66000,5500.0,1269.2307692307693,180.82191780821918,0
15170,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Analyst,FT,SE,USD,128800,10733.333333333334,2476.923076923077,352.8767123287671,0
15171,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Analyst,FT,SE,USD,88854,7404.5,1708.7307692307693,243.43561643835616,0
15172,2024,North America,United States,-95.7129,37.0902,US,M,US,Research Analyst,FT,SE,USD,210000,17500.0,4038.4615384615386,575.3424657534247,0
15173,2024,North America,United States,-95.7129,37.0902,US,M,US,Research Analyst,FT,SE,USD,180000,15000.0,3461.5384615384614,493.1506849315069,0
15174,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Scientist,FT,MI,USD,138000,11500.0,2653.846153846154,378.0821917808219,0
15175,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Scientist,FT,MI,USD,86000,7166.666666666667,1653.8461538461538,235.6164383561644,0
15176,2024,North America,United States,-95.7129,37.0902,US,M,US,Machine Learning Engineer,FT,SE,USD,284400,23700.0,5469.2307692307695,779.1780821917808,0
15177,2024,North America,United States,-95.7129,37.0902,US,M,US,Machine Learning Engineer,FT,SE,USD,150700,12558.333333333334,2898.076923076923,412.8767123287671,0
15178,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Scientist,FT,MI,USD,276000,23000.0,5307.692307692308,756.1643835616438,0
15179,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Scientist,FT,MI,USD,176000,14666.666666666666,3384.6153846153848,482.1917808219178,0
15180,2024,North America,United States,-95.7129,37.0902,US,M,US,Business Intelligence Analyst,CT,EN,USD,50000,4166.666666666667,961.5384615384615,136.986301369863,0
15181,2024,North America,United States,-95.7129,37.0902,US,M,US,Business Intelligence Analyst,CT,EN,USD,48000,4000.0,923.0769230769231,131.5068493150685,0
15182,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Analyst,FT,EN,USD,179000,14916.666666666666,3442.3076923076924,490.4109589041096,0
15183,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Analyst,FT,EN,USD,112000,9333.333333333334,2153.846153846154,306.8493150684931,0
15184,2024,North America,United States,-95.7129,37.0902,US,M,US,MLOps Engineer,FT,MI,USD,160000,13333.333333333334,3076.923076923077,438.35616438356163,0
15185,2024,North America,United States,-95.7129,37.0902,US,M,US,MLOps Engineer,FT,MI,USD,120000,10000.0,2307.6923076923076,328.7671232876712,0
15186,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,SE,USD,145360,12113.333333333334,2795.3846153846152,398.24657534246575,100
15187,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,SE,USD,101100,8425.0,1944.2307692307693,276.986301369863,100
15188,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Architect,FT,SE,USD,299792,24982.666666666668,5765.2307692307695,821.3479452054795,0
15189,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Architect,FT,SE,USD,187370,15614.166666666666,3603.269230769231,513.3424657534247,0
15190,2024,North America,United States,-95.7129,37.0902,US,M,US,Research Scientist,FT,SE,USD,382320,31860.0,7352.307692307692,1047.4520547945206,0
15191,2024,North America,United States,-95.7129,37.0902,US,M,US,Research Scientist,FT,SE,USD,302840,25236.666666666668,5823.846153846154,829.6986301369863,0
15192,2024,North America,United States,-95.7129,37.0902,US,M,US,Machine Learning Engineer,FT,SE,USD,258800,21566.666666666668,4976.923076923077,709.0410958904109,0
15193,2024,North America,United States,-95.7129,37.0902,US,M,US,Machine Learning Engineer,FT,SE,USD,199200,16600.0,3830.769230769231,545.7534246575342,0
15194,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Scientist,FT,SE,USD,212000,17666.666666666668,4076.923076923077,580.8219178082192,0
15195,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Scientist,FT,SE,USD,93300,7775.0,1794.2307692307693,255.6164383561644,0
15196,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,SE,USD,154000,12833.333333333334,2961.5384615384614,421.9178082191781,0
15197,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,SE,USD,103000,8583.333333333334,1980.7692307692307,282.1917808219178,0
15198,2024,North America,United States,-95.7129,37.0902,US,M,US,Analytics Engineer,FT,SE,USD,750000,62500.0,14423.076923076924,2054.794520547945,0
15199,2024,North America,United States,-95.7129,37.0902,US,M,US,Analytics Engineer,FT,SE,USD,150000,12500.0,2884.6153846153848,410.958904109589,0
15200,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Analyst,FT,SE,USD,144700,12058.333333333334,2782.6923076923076,396.43835616438355,100
15201,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Analyst,FT,SE,USD,96500,8041.666666666667,1855.7692307692307,264.3835616438356,100
15202,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Scientist,FT,SE,USD,314100,26175.0,6040.384615384615,860.5479452054794,0
15203,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Scientist,FT,SE,USD,169700,14141.666666666666,3263.4615384615386,464.93150684931504,0
15204,2024,North America,United States,-95.7129,37.0902,US,M,US,Machine Learning Engineer,FT,EX,USD,209700,17475.0,4032.6923076923076,574.5205479452055,0
15205,2024,North America,United States,-95.7129,37.0902,US,M,US,Machine Learning Engineer,FT,EX,USD,161300,13441.666666666666,3101.923076923077,441.9178082191781,0
15206,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Scientist,FT,EN,USD,84000,7000.0,1615.3846153846155,230.13698630136986,0
15207,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Scientist,FT,EN,USD,58000,4833.333333333333,1115.3846153846155,158.9041095890411,0
15208,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,SE,USD,135000,11250.0,2596.153846153846,369.86301369863014,0
15209,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,SE,USD,115000,9583.333333333334,2211.5384615384614,315.06849315068496,0
15210,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Analyst,FT,SE,USD,153000,12750.0,2942.3076923076924,419.17808219178085,0
15211,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Analyst,FT,SE,USD,143000,11916.666666666666,2750.0,391.7808219178082,0
15212,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,SE,USD,200000,16666.666666666668,3846.153846153846,547.945205479452,0
15213,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,SE,USD,160000,13333.333333333334,3076.923076923077,438.35616438356163,0
15214,2024,North America,United States,-95.7129,37.0902,US,M,US,Research Scientist,FT,EN,USD,254270,21189.166666666668,4889.807692307692,696.6301369863014,0
15215,2024,North America,United States,-95.7129,37.0902,US,M,US,Research Scientist,FT,EN,USD,254270,21189.166666666668,4889.807692307692,696.6301369863014,0
15216,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,SE,USD,240000,20000.0,4615.384615384615,657.5342465753424,0
15217,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,SE,USD,187000,15583.333333333334,3596.153846153846,512.3287671232877,0
15218,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Analytics Manager,FT,MI,USD,165000,13750.0,3173.076923076923,452.05479452054794,0
15219,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Analytics Manager,FT,MI,USD,108750,9062.5,2091.346153846154,297.94520547945206,0
15220,2024,Europe,United Kingdom,-3.436,55.3781,GB,M,GB,Business Intelligence Analyst,FT,SE,GBP,68750,5729.166666666667,1322.1153846153845,188.35616438356163,0
15221,2024,Europe,United Kingdom,-3.436,55.3781,GB,M,GB,Business Intelligence Analyst,FT,SE,GBP,50000,4166.666666666667,961.5384615384615,136.986301369863,0
15222,2024,North America,United States,-95.7129,37.0902,US,M,US,Business Intelligence Engineer,FT,SE,USD,190000,15833.333333333334,3653.846153846154,520.5479452054794,0
15223,2024,North America,United States,-95.7129,37.0902,US,M,US,Business Intelligence Engineer,FT,SE,USD,130000,10833.333333333334,2500.0,356.16438356164383,0
15224,2024,North America,United States,-95.7129,37.0902,US,M,US,Applied Scientist,FT,SE,USD,285200,23766.666666666668,5484.615384615385,781.3698630136986,100
15225,2024,North America,United States,-95.7129,37.0902,US,M,US,Applied Scientist,FT,SE,USD,168600,14050.0,3242.3076923076924,461.9178082191781,100
15226,2024,Europe,Germany,10.4515,51.1657,DE,M,DE,Data Scientist,FT,EN,EUR,61111,5092.583333333333,1175.2115384615386,167.42739726027398,50
15227,2024,North America,United States,-95.7129,37.0902,US,M,US,Analytics Engineer,FT,EN,USD,66000,5500.0,1269.2307692307693,180.82191780821918,100
15228,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,MI,USD,133000,11083.333333333334,2557.6923076923076,364.3835616438356,0
15229,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,MI,USD,58400,4866.666666666667,1123.076923076923,160.0,0
15230,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Analyst,FT,SE,USD,163000,13583.333333333334,3134.6153846153848,446.5753424657534,100
15231,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Analyst,FT,SE,USD,77000,6416.666666666667,1480.7692307692307,210.95890410958904,100
15232,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,SE,USD,146000,12166.666666666666,2807.6923076923076,400.0,0
15233,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,SE,USD,78900,6575.0,1517.3076923076924,216.16438356164383,0
15234,2024,North America,United States,-95.7129,37.0902,US,L,US,Machine Learning Engineer,FT,MI,USD,200000,16666.666666666668,3846.153846153846,547.945205479452,100
15235,2024,North America,United States,-95.7129,37.0902,US,L,US,Machine Learning Engineer,FT,MI,USD,100000,8333.333333333334,1923.076923076923,273.972602739726,100
15236,2024,North America,United States,-95.7129,37.0902,US,M,US,Research Scientist,FT,SE,USD,195500,16291.666666666666,3759.6153846153848,535.6164383561644,100
15237,2024,North America,United States,-95.7129,37.0902,US,M,US,Research Scientist,FT,SE,USD,141300,11775.0,2717.3076923076924,387.1232876712329,100
15238,2024,North America,United States,-95.7129,37.0902,US,M,US,Research Engineer,FT,MI,USD,128000,10666.666666666666,2461.5384615384614,350.6849315068493,0
15239,2024,North America,United States,-95.7129,37.0902,US,M,US,Research Engineer,FT,MI,USD,64000,5333.333333333333,1230.7692307692307,175.34246575342465,0
15240,2024,Europe,Latvia,24.6032,56.8796,LV,M,LV,Data Scientist,FT,MI,EUR,85600,7133.333333333333,1646.1538461538462,234.5205479452055,0
15241,2024,Europe,Latvia,24.6032,56.8796,LV,M,LV,Data Scientist,FT,MI,EUR,44266,3688.8333333333335,851.2692307692307,121.27671232876712,0
15242,2024,Europe,United Kingdom,-3.436,55.3781,GB,M,GB,Data Engineer,FT,MI,GBP,60000,5000.0,1153.8461538461538,164.3835616438356,0
15243,2024,Europe,United Kingdom,-3.436,55.3781,GB,M,GB,Data Engineer,FT,MI,GBP,46500,3875.0,894.2307692307693,127.3972602739726,0
15244,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,EX,USD,204500,17041.666666666668,3932.6923076923076,560.2739726027397,0
15245,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,EX,USD,130000,10833.333333333334,2500.0,356.16438356164383,0
15246,2024,Europe,United Kingdom,-3.436,55.3781,GB,M,GB,Data Scientist,FT,SE,GBP,81250,6770.833333333333,1562.5,222.6027397260274,0
15247,2024,Europe,United Kingdom,-3.436,55.3781,GB,M,GB,Data Scientist,FT,SE,GBP,50000,4166.666666666667,961.5384615384615,136.986301369863,0
15248,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,SE,USD,230000,19166.666666666668,4423.076923076923,630.1369863013699,100
15249,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,SE,USD,149000,12416.666666666666,2865.3846153846152,408.2191780821918,100
15250,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Scientist,FT,SE,USD,185900,15491.666666666666,3575.0,509.3150684931507,0
15251,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Scientist,FT,SE,USD,109400,9116.666666666666,2103.846153846154,299.7260273972603,0
15252,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Scientist,FT,SE,USD,145000,12083.333333333334,2788.4615384615386,397.26027397260276,100
15253,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Scientist,FT,SE,USD,125000,10416.666666666666,2403.846153846154,342.4657534246575,100
15254,2024,Europe,United Kingdom,-3.436,55.3781,GB,M,GB,Data Lead,FT,SE,GBP,67500,5625.0,1298.076923076923,184.93150684931507,0
15255,2024,Europe,United Kingdom,-3.436,55.3781,GB,M,GB,Data Lead,FT,SE,GBP,60000,5000.0,1153.8461538461538,164.3835616438356,0
15256,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Architect,FT,SE,USD,195000,16250.0,3750.0,534.2465753424658,0
15257,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Architect,FT,SE,USD,64200,5350.0,1234.6153846153845,175.8904109589041,0
15258,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Scientist,FT,SE,USD,208500,17375.0,4009.6153846153848,571.2328767123288,0
15259,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Scientist,FT,SE,USD,165000,13750.0,3173.076923076923,452.05479452054794,0
15260,2024,Europe,United Kingdom,-3.436,55.3781,GB,M,GB,Data Analyst,FT,SE,GBP,59018,4918.166666666667,1134.9615384615386,161.6931506849315,0
15261,2024,Europe,United Kingdom,-3.436,55.3781,GB,M,GB,Data Analyst,FT,SE,GBP,52806,4400.5,1015.5,144.67397260273972,0
15262,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Analytics Manager,FT,MI,USD,124230,10352.5,2389.0384615384614,340.35616438356163,0
15263,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Analytics Manager,FT,MI,USD,68637,5719.75,1319.9423076923076,188.04657534246576,0
15264,2024,North America,United States,-95.7129,37.0902,US,M,US,Head of Data,FT,EX,USD,247000,20583.333333333332,4750.0,676.7123287671233,0
15265,2024,North America,United States,-95.7129,37.0902,US,M,US,Head of Data,FT,EX,USD,182000,15166.666666666666,3500.0,498.63013698630135,0
15266,2024,North America,United States,-95.7129,37.0902,US,M,US,Research Scientist,FT,SE,USD,278700,23225.0,5359.615384615385,763.5616438356165,0
15267,2024,North America,United States,-95.7129,37.0902,US,M,US,Research Scientist,FT,SE,USD,159300,13275.0,3063.4615384615386,436.43835616438355,0
15268,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,SE,USD,233200,19433.333333333332,4484.615384615385,638.9041095890411,0
15269,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,SE,USD,144200,12016.666666666666,2773.076923076923,395.06849315068496,0
15270,2024,North America,United States,-95.7129,37.0902,US,M,US,Machine Learning Engineer,FT,EX,USD,238500,19875.0,4586.538461538462,653.4246575342465,0
15271,2024,North America,United States,-95.7129,37.0902,US,M,US,Machine Learning Engineer,FT,EX,USD,183400,15283.333333333334,3526.923076923077,502.4657534246575,0
15272,2024,North America,United States,-95.7129,37.0902,US,M,US,Research Scientist,FT,SE,USD,205500,17125.0,3951.923076923077,563.013698630137,0
15273,2024,North America,United States,-95.7129,37.0902,US,M,US,Research Scientist,FT,SE,USD,132500,11041.666666666666,2548.076923076923,363.013698630137,0
15274,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Analyst,FT,MI,USD,134500,11208.333333333334,2586.5384615384614,368.4931506849315,0
15275,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Analyst,FT,MI,USD,100000,8333.333333333334,1923.076923076923,273.972602739726,0
15276,2024,North America,United States,-95.7129,37.0902,US,M,US,Research Scientist,FT,SE,USD,258100,21508.333333333332,4963.461538461538,707.1232876712329,0
15277,2024,North America,United States,-95.7129,37.0902,US,M,US,Research Scientist,FT,SE,USD,151900,12658.333333333334,2921.153846153846,416.16438356164383,0
15278,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Scientist,FT,EX,USD,300000,25000.0,5769.2307692307695,821.917808219178,100
15279,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Scientist,FT,EX,USD,220000,18333.333333333332,4230.7692307692305,602.7397260273973,100
15280,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Analyst,FT,SE,USD,200000,16666.666666666668,3846.153846153846,547.945205479452,100
15281,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Analyst,FT,SE,USD,145000,12083.333333333334,2788.4615384615386,397.26027397260276,100
15282,2024,North America,United States,-95.7129,37.0902,US,M,US,Research Scientist,FT,SE,USD,323300,26941.666666666668,6217.307692307692,885.7534246575342,0
15283,2024,North America,United States,-95.7129,37.0902,US,M,US,Research Scientist,FT,SE,USD,184700,15391.666666666666,3551.923076923077,506.027397260274,0
15284,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Scientist,FT,SE,USD,253430,21119.166666666668,4873.653846153846,694.3287671232877,0
15285,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Scientist,FT,SE,USD,212780,17731.666666666668,4091.923076923077,582.9589041095891,0
15286,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Scientist,FT,MI,USD,130000,10833.333333333334,2500.0,356.16438356164383,100
15287,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Scientist,FT,MI,USD,110000,9166.666666666666,2115.3846153846152,301.36986301369865,100
15288,2024,North America,United States,-95.7129,37.0902,US,M,US,Machine Learning Engineer,FT,SE,USD,300000,25000.0,5769.2307692307695,821.917808219178,0
15289,2024,North America,United States,-95.7129,37.0902,US,M,US,Machine Learning Engineer,FT,SE,USD,130000,10833.333333333334,2500.0,356.16438356164383,0
15290,2024,North America,United States,-95.7129,37.0902,US,M,US,Research Scientist,FT,SE,USD,278700,23225.0,5359.615384615385,763.5616438356165,0
15291,2024,North America,United States,-95.7129,37.0902,US,M,US,Research Scientist,FT,SE,USD,159300,13275.0,3063.4615384615386,436.43835616438355,0
15292,2024,Oceania,American Samoa,-170.1322,-14.2708,AS,M,IN,Data Analytics Manager,FT,EN,USD,27000,2250.0,519.2307692307693,73.97260273972603,100
15293,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,PT,EN,USD,93000,7750.0,1788.4615384615386,254.7945205479452,0
15294,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,PT,EN,USD,45400,3783.3333333333335,873.0769230769231,124.38356164383562,0
15295,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Scientist,FT,MI,USD,119200,9933.333333333334,2292.3076923076924,326.5753424657534,100
15296,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Scientist,FT,MI,USD,86600,7216.666666666667,1665.3846153846155,237.26027397260273,100
15297,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Scientist,FT,MI,USD,166000,13833.333333333334,3192.3076923076924,454.7945205479452,0
15298,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Scientist,FT,MI,USD,73100,6091.666666666667,1405.7692307692307,200.27397260273972,0
15299,2024,Africa,Egypt,30.8025,26.8206,EG,M,EG,Data Scientist,FT,MI,USD,212000,17666.666666666668,4076.923076923077,580.8219178082192,0
15300,2024,Africa,Egypt,30.8025,26.8206,EG,M,EG,Data Scientist,FT,MI,USD,93300,7775.0,1794.2307692307693,255.6164383561644,0
15301,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Analyst,FT,SE,USD,96600,8050.0,1857.6923076923076,264.6575342465753,0
15302,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Analyst,FT,SE,USD,55200,4600.0,1061.5384615384614,151.23287671232876,0
15303,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Scientist,FT,MI,USD,132600,11050.0,2550.0,363.28767123287673,0
15304,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Scientist,FT,MI,USD,80845,6737.083333333333,1554.7115384615386,221.4931506849315,0
15305,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Scientist,FT,EN,USD,144200,12016.666666666666,2773.076923076923,395.06849315068496,0
15306,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Scientist,FT,EN,USD,72100,6008.333333333333,1386.5384615384614,197.53424657534248,0
15307,2024,Africa,Egypt,30.8025,26.8206,EG,M,EG,Data Scientist,FT,MI,USD,212000,17666.666666666668,4076.923076923077,580.8219178082192,0
15308,2024,Africa,Egypt,30.8025,26.8206,EG,M,EG,Data Scientist,FT,MI,USD,93300,7775.0,1794.2307692307693,255.6164383561644,0
15309,2024,North America,Canada,-106.3468,56.1304,CA,M,CA,Research Analyst,FT,EN,USD,100144,8345.333333333334,1925.8461538461538,274.36712328767123,0
15310,2024,North America,Canada,-106.3468,56.1304,CA,M,CA,Research Analyst,FT,EN,USD,78308,6525.666666666667,1505.923076923077,214.54246575342466,0
15311,2024,Africa,Egypt,30.8025,26.8206,EG,M,EG,Data Scientist,FT,SE,USD,212000,17666.666666666668,4076.923076923077,580.8219178082192,0
15312,2024,Africa,Egypt,30.8025,26.8206,EG,M,EG,Data Scientist,FT,SE,USD,93300,7775.0,1794.2307692307693,255.6164383561644,0
15313,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Analyst,PT,EN,USD,93000,7750.0,1788.4615384615386,254.7945205479452,0
15314,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Analyst,PT,EN,USD,45400,3783.3333333333335,873.0769230769231,124.38356164383562,0
15315,2024,Europe,Lithuania,23.8813,55.1694,LT,M,LT,Data Scientist,FT,SE,EUR,66666,5555.5,1282.0384615384614,182.64657534246575,0
15316,2024,Europe,Lithuania,23.8813,55.1694,LT,M,LT,Data Scientist,FT,SE,EUR,53333,4444.416666666667,1025.6346153846155,146.11780821917807,0
15317,2024,North America,Canada,-106.3468,56.1304,CA,M,CA,Business Intelligence Analyst,FT,SE,USD,112125,9343.75,2156.25,307.1917808219178,100
15318,2024,North America,Canada,-106.3468,56.1304,CA,M,CA,Business Intelligence Analyst,FT,SE,USD,67275,5606.25,1293.75,184.31506849315068,100
15319,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Scientist,FT,MI,USD,166000,13833.333333333334,3192.3076923076924,454.7945205479452,0
15320,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Scientist,FT,MI,USD,73100,6091.666666666667,1405.7692307692307,200.27397260273972,0
15321,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Analyst,FT,EN,USD,114000,9500.0,2192.3076923076924,312.32876712328766,0
15322,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Analyst,FT,EN,USD,75000,6250.0,1442.3076923076924,205.4794520547945,0
15323,2024,North America,Canada,-106.3468,56.1304,CA,M,CA,Data Scientist,FT,SE,USD,200070,16672.5,3847.5,548.1369863013699,0
15324,2024,North America,Canada,-106.3468,56.1304,CA,M,CA,Data Scientist,FT,SE,USD,107730,8977.5,2071.730769230769,295.1506849315069,0
15325,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,MI,USD,220000,18333.333333333332,4230.7692307692305,602.7397260273973,0
15326,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,MI,USD,140000,11666.666666666666,2692.3076923076924,383.56164383561645,0
15327,2024,Europe,Ireland,-7.6921,53.1424,IE,M,IE,Data Analyst,FT,SE,USD,100000,8333.333333333334,1923.076923076923,273.972602739726,0
15328,2024,Europe,Ireland,-7.6921,53.1424,IE,M,IE,Data Analyst,FT,SE,USD,80000,6666.666666666667,1538.4615384615386,219.17808219178082,0
15329,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Scientist,FT,MI,USD,287800,23983.333333333332,5534.615384615385,788.4931506849315,0
15330,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Scientist,FT,MI,USD,287800,23983.333333333332,5534.615384615385,788.4931506849315,0
15331,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,SE,USD,166000,13833.333333333334,3192.3076923076924,454.7945205479452,0
15332,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,SE,USD,73100,6091.666666666667,1405.7692307692307,200.27397260273972,0
15333,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Analyst,FT,SE,USD,187770,15647.5,3610.9615384615386,514.4383561643835,0
15334,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Analyst,FT,SE,USD,109500,9125.0,2105.769230769231,300.0,0
15335,2024,Europe,United Kingdom,-3.436,55.3781,GB,M,GB,Data Analyst,FT,EN,GBP,93750,7812.5,1802.8846153846155,256.8493150684931,0
15336,2024,Europe,United Kingdom,-3.436,55.3781,GB,M,GB,Data Analyst,FT,EN,GBP,68750,5729.166666666667,1322.1153846153845,188.35616438356163,0
15337,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Scientist,FT,SE,USD,177300,14775.0,3409.6153846153848,485.75342465753425,0
15338,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Scientist,FT,SE,USD,126500,10541.666666666666,2432.6923076923076,346.5753424657534,0
15339,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Scientist,FT,MI,USD,145100,12091.666666666666,2790.3846153846152,397.5342465753425,0
15340,2024,North America,United States,-95.7129,37.0902,US,M,US,Data Scientist,FT,MI,USD,93900,7825.0,1805.7692307692307,257.26027397260276,0
15341,2024,North America,United States,-95.7129,37.0902,US,M,US,Machine Learning Engineer,FT,SE,USD,245000,20416.666666666668,4711.538461538462,671.2328767123288,100
15342,2024,North America,United States,-95.7129,37.0902,US,M,US,Machine Learning Engineer,FT,SE,USD,163000,13583.333333333334,3134.6153846153848,446.5753424657534,100
